市町村コード,都道府県名及び市町村名,NO,施設・場所名,住所,洪水,崖崩、土石流及び地滑,高潮,地震,津波,大規模火災,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
14213,神奈川県大和市,66,大和ゆとりの森仲良しプラザ,神奈川県大和市福田4112,1,1,,,,,,,,35.43648471,139.451735,
14213,神奈川県大和市,67,大和ゆとりの森,神奈川県大和市福田4112,,,,1,,1,,,,35.43737427,139.4511266,
14213,神奈川県大和市,68,福田小学校校庭,神奈川県大和市福田5-22-1,,,,1,,,,,1,35.44351293,139.4623299,
14213,神奈川県大和市,69,福田小学校体育館,神奈川県大和市福田5-22-1,,1,,,,,,,1,35.44426025,139.4616969,
14213,神奈川県大和市,70,下福田小学校体育館,神奈川県大和市福田570,,1,,,,,,,1,35.43170141,139.4581248,
14213,神奈川県大和市,71,下福田小学校校庭,神奈川県大和市福田570,,,,1,,,,,1,35.43130802,139.4575776,
14213,神奈川県大和市,72,柳橋小学校校庭,神奈川県大和市柳橋1-17-7,,,,1,,,,,1,35.46052208,139.4622763,
14213,神奈川県大和市,73,柳橋小学校体育館,神奈川県大和市柳橋1-17-7,1,1,,,,,,,1,35.45987103,139.4625499,
14213,神奈川県大和市,74,引地台公園、引地台中学校,神奈川県大和市柳橋4-5000,,,,1,,1,,,,35.45656953,139.4616159,
14213,神奈川県大和市,75,引地台中学校校庭,神奈川県大和市柳橋4-5050,,,,1,,1,,,1,35.4573796,139.4617636,
14213,神奈川県大和市,76,引地台中学校体育館,神奈川県大和市柳橋4-5050,1,1,,,,,,,1,35.45623914,139.4614095,
14213,神奈川県大和市,77,林間小学校体育館,神奈川県大和市林間1-5-18,1,1,,,,,,,1,35.49683426,139.4499043,
14213,神奈川県大和市,78,林間小学校校庭,神奈川県大和市林間1-5-18,,,,1,,,,,1,35.49641062,139.4494966,
14213,神奈川県大和市,79,大和学園聖セシリアグラウンド,神奈川県大和市林間2-6-11,,,,1,,,,,,35.50008226,139.4467907,
14213,神奈川県大和市,80,大和市特別支援教育センターアンダンテ,神奈川県大和市林間2-6-18,1,1,,,,,,,1,35.500902,139.445759,
14215,神奈川県海老名市,1,えびな市民活動センター（ビナレッジ）,神奈川県海老名市さつき町51-2,1,1,,,,,,,1,35.44760389,139.3812971,
14215,神奈川県海老名市,2,海西中学校【校庭】,神奈川県海老名市さつき町58,,,,1,,1,,,1,35.44760676,139.3803259,
14215,神奈川県海老名市,3,海西中学校【校舎及び体育館】,神奈川県海老名市さつき町58,1,,,,,,,,1,35.44820546,139.3807014,
14215,神奈川県海老名市,4,文化会館及び中央図書館,神奈川県海老名市めぐみ町6-1,1,,,,,,,,1,35.45228009,139.3867973,
14215,神奈川県海老名市,5,総合福祉会館,神奈川県海老名市めぐみ町6-3,1,,,,,,,,1,35.45193924,139.3859068,
14215,神奈川県海老名市,6,下今泉コミュニティセンター,神奈川県海老名市下今泉1-17-55,1,1,,,,,,,1,35.46277887,139.38587,
14215,神奈川県海老名市,7,有鹿小学校,神奈川県海老名市河原口3-13-1,1,,,,,,,,1,35.45314921,139.3778203,
14215,神奈川県海老名市,8,国分寺台文化センター,神奈川県海老名市国分寺台2-10-23,1,1,,,,,,,1,35.43925336,139.4055529,
14215,神奈川県海老名市,9,大谷小学校,神奈川県海老名市国分寺台2-13-1,1,,,,,,,,1,35.4400723,139.4037341,
14215,神奈川県海老名市,10,史跡相模国分寺跡,神奈川県海老名市国分南1-1912-2,,,,1,,1,,,,35.45437438,139.3978297,
14215,神奈川県海老名市,11,海老名中学校,神奈川県海老名市国分南3-11-1,1,,,,,,,,1,35.4499303,139.3979724,
14215,神奈川県海老名市,12,海老名小学校,神奈川県海老名市国分南3-12-3,1,,,,,,,,1,35.45130674,139.3986646,
14215,神奈川県海老名市,13,国分コミュニティセンター,神奈川県海老名市国分南4-14-1,1,1,,,,,,,1,35.4526248,139.403074,
14215,神奈川県海老名市,14,杉本小学校【校庭】,神奈川県海老名市国分北4-10-1,,,,1,,1,,,1,35.4649876,139.4089521,
14215,神奈川県海老名市,15,杉本小学校【校舎及び体育館】,神奈川県海老名市国分北4-10-1,1,,,,,,,,1,35.46450699,139.4086517,
14215,神奈川県海老名市,16,社家コミュニティセンター,神奈川県海老名市社家3-18-1,1,1,,,,,,,1,35.42392772,139.3847953,
14215,神奈川県海老名市,17,社家小学校【校舎及び体育館】,神奈川県海老名市社家5-10-1,1,,,,,,,,1,35.42045267,139.3815117,
14215,神奈川県海老名市,18,社家小学校【校庭】,神奈川県海老名市社家5-10-1,,,,1,,1,,,1,35.41981442,139.3811362,
14215,神奈川県海老名市,19,県立有馬高等学校【校舎及び体育館】,神奈川県海老名市社家5-27-1,1,,,,,,,,1,35.41515012,139.3793812,
14215,神奈川県海老名市,20,県立有馬高等学校【校庭】,神奈川県海老名市社家5-27-1,,,,1,,1,,,1,35.4157272,139.3797567,
14215,神奈川県海老名市,21,勝瀬文化センター,神奈川県海老名市勝瀬4-40,1,1,,,,,,,1,35.44640288,139.3975127,
14215,神奈川県海老名市,22,上星小学校【校舎及び体育館】,神奈川県海老名市上今泉1-23-1,1,,,,,,,,1,35.46664303,139.4027563,
14215,神奈川県海老名市,23,上星小学校【校庭】,神奈川県海老名市上今泉1-23-1,,,,1,,1,,,1,35.46640273,139.4037326,
14215,神奈川県海老名市,24,上今泉コミュニティセンター,神奈川県海老名市上今泉1-5-32,1,1,,,,,,,1,35.46651552,139.4052297,
14215,神奈川県海老名市,25,今泉中学校【校舎及び体育館】,神奈川県海老名市上今泉1840,1,,,,,,,,1,35.46556486,139.3930645,
14215,神奈川県海老名市,26,今泉中学校【校庭】,神奈川県海老名市上今泉1840,,,,1,,1,,,1,35.46619838,139.3933113,
14215,神奈川県海老名市,27,今泉小学校【校舎及び体育館】,神奈川県海老名市上今泉2028,1,,,,,,,,1,35.46169042,139.3914968,
14215,神奈川県海老名市,28,今泉小学校【校庭】,神奈川県海老名市上今泉2028,,,,1,,1,,,1,35.4618215,139.3921567,
14215,神奈川県海老名市,29,北部公園体育館,神奈川県海老名市上今泉6-14-1,1,1,,,,,,,1,35.46558988,139.40961,
14215,神奈川県海老名市,30,北部公園,神奈川県海老名市上今泉6-340-1,,,,1,,1,,,,35.4667372,139.4107352,
14215,神奈川県海老名市,31,杉久保コミュニティセンター,神奈川県海老名市杉久保北2-18-15,1,1,,,,,,,1,35.42675455,139.3974952,
14215,神奈川県海老名市,32,杉久保小学校【校舎及び体育館】,神奈川県海老名市杉久保北4-4-1,1,,,,,,,,1,35.42903524,139.4038848,
14215,神奈川県海老名市,33,杉久保小学校【校庭】,神奈川県海老名市杉久保北4-4-1,,,,1,,1,,,1,35.42862873,139.4032142,
14215,神奈川県海老名市,34,県立かながわ農業アカデミー,神奈川県海老名市杉久保北5-1-1,1,,,,,,,,1,35.42578083,139.4057803,
14215,神奈川県海老名市,35,大谷中学校【校庭】,神奈川県海老名市大谷南2-10-1,,,,1,,1,,,1,35.43733514,139.3964958,
14215,神奈川県海老名市,36,大谷中学校【校舎及び体育館】,神奈川県海老名市大谷南2-10-1,1,,,,,,,,1,35.43698111,139.3972468,
14215,神奈川県海老名市,37,大谷コミュニティセンター,神奈川県海老名市大谷南4-21-1,1,1,,,,,,,1,35.43305228,139.3979606,
14215,神奈川県海老名市,38,大谷近隣公園,神奈川県海老名市大谷南4-3285-1,,,,1,,1,,,,35.43273838,139.3970813,
14215,神奈川県海老名市,39,有馬小学校及び有馬中学校【校舎及び体育館】,神奈川県海老名市中河内1784,1,,,,,,,,1,35.41619601,139.3952716,
14215,神奈川県海老名市,40,有馬小学校及び有馬中学校【校庭】,神奈川県海老名市中河内1784,,,,1,,1,,,1,35.41561893,139.3959958,
14215,神奈川県海老名市,41,中新田小学校【校舎及び体育館】,神奈川県海老名市中新田1-15-1,1,,,,,,,,1,35.43887309,139.3863294,
14215,神奈川県海老名市,42,中新田小学校【校庭】,神奈川県海老名市中新田1-15-1,,,,1,,1,,,1,35.43842729,139.385868,
14215,神奈川県海老名市,43,県立海老名高等学校,神奈川県海老名市中新田1-26-1,1,,,,,,,,1,35.44257843,139.3880295,
14215,神奈川県海老名市,44,中新田コミュニティセンター,神奈川県海老名市中新田2-16-14,1,1,,,,,,,1,35.44269616,139.3820632,
14215,神奈川県海老名市,45,わかば会館,神奈川県海老名市中新田383-1,1,,,,,,,,1,35.44429921,139.3854781,
14215,神奈川県海老名市,46,県立中央農業高等学校【校舎及び体育館】,神奈川県海老名市中新田4-12-1,1,,,,,,,,1,35.43353861,139.3854991,
14215,神奈川県海老名市,47,県立中央農業高等学校【校庭】,神奈川県海老名市中新田4-12-1,,,,1,,1,,,1,35.43438655,139.386277,
14215,神奈川県海老名市,48,県立えびな支援学校,神奈川県海老名市中新田4-5-1,1,,,,,,,,1,35.43336889,139.3841323,
14215,神奈川県海老名市,49,東柏ケ谷近隣公園,神奈川県海老名市東柏ケ谷1-1766-3,,,,1,,1,,,,35.46825512,139.4291564,
14215,神奈川県海老名市,50,柏ケ谷コミュニティセンター,神奈川県海老名市東柏ケ谷2-14-12,1,1,,,,,,,1,35.46884708,139.4248402,
14215,神奈川県海老名市,51,東柏ケ谷小学校,神奈川県海老名市東柏ケ谷6-9-7,1,,,,,,,,1,35.46794988,139.4349139,
14215,神奈川県海老名市,52,柏ケ谷小学校,神奈川県海老名市柏ケ谷1090,1,,,,,,,,1,35.46623814,139.417212,
14215,神奈川県海老名市,53,柏ケ谷中学校【校舎及び体育館】,神奈川県海老名市柏ケ谷884,1,,,,,,,,1,35.46882788,139.4171689,
14215,神奈川県海老名市,54,柏ケ谷中学校【校庭】,神奈川県海老名市柏ケ谷884,,,,1,,1,,,1,35.46955312,139.4170027,
14215,神奈川県海老名市,55,富士フイルムビジネスイノベーション株式会社　海老名事業所【グラウンド】,神奈川県海老名市本郷2274,,,,1,,1,,,,35.40220905,139.3957124,
14215,神奈川県海老名市,56,本郷コミュニティセンター,神奈川県海老名市本郷4626-1,1,1,,,,,,,1,35.41336999,139.3955077,
14215,神奈川県海老名市,57,門沢橋小学校【校庭】,神奈川県海老名市門沢橋1-19-1,,,,1,,1,,,1,35.40862103,139.3801351,
14215,神奈川県海老名市,58,門沢橋小学校【校舎及び体育館】,神奈川県海老名市門沢橋1-19-1,1,,,,,,,,1,35.40904513,139.3793358,
14215,神奈川県海老名市,59,門沢橋コミュニティセンター及び有馬図書館,神奈川県海老名市門沢橋1-20-41,1,1,,,,,,,1,35.40785183,139.3802848,
14216,神奈川県座間市,1,ひばりが丘コミュニティセンター,神奈川県座間市ひばりが丘1-49-1,1,1,,,,,,,1,35.4890763,139.432169,
14216,神奈川県座間市,2,県立相模向陽館高等学校【校舎・体育館】,神奈川県座間市ひばりが丘3-58-1,1,1,,,,,,,1,35.480208,139.43625,
14216,神奈川県座間市,3,県立相模向陽館高等学校【校庭】,神奈川県座間市ひばりが丘3-58-1,,,,1,,1,,,1,35.48087083,139.4372679,
14216,神奈川県座間市,4,ひばりが丘小学校【校舎・体育館】,神奈川県座間市ひばりが丘4-4-1,1,1,,,,,,,1,35.483859,139.430848,
14216,神奈川県座間市,5,ひばりが丘小学校【校庭】,神奈川県座間市ひばりが丘4-4-1,,,,1,,1,,,1,35.483242,139.430716,
14216,神奈川県座間市,6,旭小学校【校庭】,神奈川県座間市ひばりが丘5-43-1,,,,1,,1,,,1,35.48768878,139.4288398,
14216,神奈川県座間市,7,旭小学校【校舎・体育館】,神奈川県座間市ひばりが丘5-43-1,1,1,,,,,,,1,35.48713432,139.4290751,
14216,神奈川県座間市,8,東中学校【校庭】,神奈川県座間市ひばりが丘5-57-1,,,,1,,1,,,1,35.484805,139.429165,
14216,神奈川県座間市,9,東中学校【校舎・体育館】,神奈川県座間市ひばりが丘5-57-1,1,1,,,,,,,1,35.485323,139.429459,
14216,神奈川県座間市,10,相武台東小学校【体育館】,神奈川県座間市栗原1302,1,1,,,,,,,1,35.49985071,139.4168773,
14216,神奈川県座間市,11,相武台東小学校【校庭】,神奈川県座間市栗原1302,,,,,,1,,,1,35.499358,139.417239,
14216,神奈川県座間市,12,県立座間総合高等学校【校庭】,神奈川県座間市栗原2487,,,,1,,1,,,1,35.4883226,139.4165406,
14216,神奈川県座間市,13,県立座間総合高等学校【校舎・体育館】,神奈川県座間市栗原2487,1,1,,,,,,,1,35.48805843,139.4174212,
14216,神奈川県座間市,14,芹沢公園（一部）,神奈川県座間市栗原2593-1,,,,1,,1,,,,35.48584271,139.4204633,
14216,神奈川県座間市,15,栗原コミュニティセンター,神奈川県座間市栗原中央3-29-17,1,1,,,,,,,1,35.48157295,139.4171521,
14216,神奈川県座間市,16,栗原中学校【校舎・体育館】,神奈川県座間市栗原中央6-4-1,1,1,,,,,,,1,35.48495429,139.4176954,
14216,神奈川県座間市,17,栗原中学校【校庭】,神奈川県座間市栗原中央6-4-1,,,,1,,1,,,1,35.48492821,139.417104,
14216,神奈川県座間市,18,もくせい園,神奈川県座間市栗原中央6-7-27,1,1,,,,,,,1,35.48307685,139.4170937,
14216,神奈川県座間市,19,栗原小学校【校舎・体育館】,神奈川県座間市栗原中央6-8-1,1,1,,,,,,,1,35.48250331,139.417415,
14216,神奈川県座間市,20,栗原小学校【校庭】,神奈川県座間市栗原中央6-8-1,,,,1,,1,,,1,35.48235234,139.4179783,
14216,神奈川県座間市,21,相模野小学校【校庭】,神奈川県座間市広野台1-41-1,,,,1,,1,,,1,35.5034776,139.41941,
14216,神奈川県座間市,22,相模野小学校【校舎・体育館】,神奈川県座間市広野台1-41-1,1,1,,,,,,,1,35.50412278,139.4193808,
14216,神奈川県座間市,23,西中学校【校舎・体育館】,神奈川県座間市座間2-1230,,1,,,,,,,1,35.4852152,139.3862906,
14216,神奈川県座間市,24,西中学校【校庭】,神奈川県座間市座間2-1230,,,,1,,1,,,1,35.48446519,139.386245,
14216,神奈川県座間市,25,座間小学校【校舎・体育館】,神奈川県座間市座間2-3133,1,1,,,,,,,1,35.4861854,139.3923673,
14216,神奈川県座間市,26,座間小学校【校庭】,神奈川県座間市座間2-3133,,,,1,,1,,,1,35.48545675,139.3921605,
14216,神奈川県座間市,27,富士山公園,神奈川県座間市座間3734,,,,1,,1,,,,35.49123662,139.3997777,
14216,神奈川県座間市,28,新田宿・四ツ谷コミュニティセンター,神奈川県座間市四ツ谷1026,,1,,,,,,,1,35.47362711,139.3857271,
14216,神奈川県座間市,29,小松原コミュニティセンター,神奈川県座間市小松原1-45-14,1,1,,,,,,,1,35.49792437,139.4323123,
14216,神奈川県座間市,30,中原小学校【校庭】,神奈川県座間市西栗原2-16-1,,,,,,1,,,1,35.47295923,139.4081482,
14216,神奈川県座間市,31,中原小学校【校舎・体育館】,神奈川県座間市西栗原2-16-1,1,1,,,,,,,1,35.47249177,139.4080555,
14216,神奈川県座間市,32,相武台コミュニティセンター,神奈川県座間市相武台3-20-18,1,1,,,,,,,1,35.50042258,139.4138268,
14216,神奈川県座間市,33,相模が丘小学校【校舎・体育館】,神奈川県座間市相模が丘3-1-1,1,1,,,,,,,1,35.5065272,139.4183283,
14216,神奈川県座間市,34,相模が丘小学校【校庭】,神奈川県座間市相模が丘3-1-1,,,,1,,1,,,1,35.5064022,139.4189378,
14216,神奈川県座間市,35,相模が丘コミュニティセンター,神奈川県座間市相模が丘3-38-1,1,1,,,,,,,1,35.50903795,139.422832,
14216,神奈川県座間市,36,北地区文化センター,神奈川県座間市相模が丘5-30-4,1,1,,,,,,,1,35.50912707,139.4246626,
14216,神奈川県座間市,37,相模中学校【校庭】,神奈川県座間市相模が丘6-35-1,,,,1,,1,,,1,35.5038476,139.4289508,
14216,神奈川県座間市,38,相模中学校【校舎・体育館】,神奈川県座間市相模が丘6-35-1,1,1,,,,,,,1,35.50424812,139.4299312,
14216,神奈川県座間市,39,座間市民球場,神奈川県座間市相模が丘6-36-24,,,,1,,1,,,,35.50309559,139.4300311,
14216,神奈川県座間市,40,東原小学校【校庭】,神奈川県座間市東原2-6-1,,,,1,,1,,,1,35.48074126,139.4270429,
14216,神奈川県座間市,41,東原小学校【校舎・体育館】,神奈川県座間市東原2-6-1,1,1,,,,,,,1,35.48138886,139.4274852,
14216,神奈川県座間市,42,通園センター,神奈川県座間市東原2-8-1,1,1,,,,,,,1,35.48011614,139.4266588,
14216,神奈川県座間市,43,東地区文化センター,神奈川県座間市東原3-1-1,1,1,,,,,,,1,35.47853182,139.4238562,
14216,神奈川県座間市,44,東原コミュニティセンター,神奈川県座間市東原4-13-13,1,1,,,,,,,1,35.47492522,139.4275906,
14216,神奈川県座間市,45,南中学校【校庭】,神奈川県座間市南栗原3-8-1,,,,1,,1,,,1,35.47596371,139.420746,
14216,神奈川県座間市,46,南中学校【校舎・体育館】,神奈川県座間市南栗原3-8-1,1,1,,,,,,,1,35.47540149,139.4206901,
14216,神奈川県座間市,47,座間市公民館,神奈川県座間市入谷西2-53-34,1,1,,,,,,,1,35.48427148,139.3932969,
14216,神奈川県座間市,48,県立座間高等学校【校庭】,神奈川県座間市入谷西5-11-1,,,,1,,1,,,1,35.47721659,139.3970721,
14216,神奈川県座間市,49,県立座間高等学校【校舎・体育館】,神奈川県座間市入谷西5-11-1,1,1,,,,,,,1,35.47806725,139.3964731,
14216,神奈川県座間市,50,入谷小学校【校舎・体育館】,神奈川県座間市入谷西5-8-1,1,1,,,,,,,1,35.47999276,139.3961447,
14216,神奈川県座間市,51,入谷小学校【校庭】,神奈川県座間市入谷西5-8-1,,,,1,,1,,,1,35.47996664,139.395528,
14216,神奈川県座間市,52,県立座間谷戸山公園（一部）,神奈川県座間市入谷東1-6-1,,,,1,,1,,,,35.486434,139.402457,
14216,神奈川県座間市,53,立野台小学校【校庭】,神奈川県座間市立野台1-1-3,,,,1,,1,,,1,35.48435298,139.4095266,
14216,神奈川県座間市,54,立野台小学校【校舎・体育館】,神奈川県座間市立野台1-1-3,1,1,,,,,,,1,35.48489295,139.4093768,
14216,神奈川県座間市,55,青少年センター,神奈川県座間市立野台1-1-4,1,1,,,,,,,1,35.48521073,139.4098817,
14216,神奈川県座間市,56,立野台コミュニティセンター,神奈川県座間市立野台3-14-12,1,1,,,,,,,1,35.47906337,139.4125801,
14216,神奈川県座間市,57,座間中学校【校庭】,神奈川県座間市緑ケ丘4-6-10,,,,1,,1,,,1,35.49254026,139.4080024,
14216,神奈川県座間市,58,座間中学校【校舎・体育館】,神奈川県座間市緑ケ丘4-6-10,1,1,,,,,,,1,35.49256058,139.4067225,
14216,神奈川県座間市,59,相模カンツリークラブゴルフ場,神奈川県大和市中央林間西7-1-1,,,,1,,1,,,,35.50796652,139.4360462,
14217,神奈川県南足柄市,1,向田小学校校庭,神奈川県向田555,1,1,,1,,1,1,,,35.321565,139.112558,
14217,神奈川県南足柄市,2,福沢小学校校庭,神奈川県千津島632,1,1,,1,,1,,,,35.334519,139.107041,
14217,神奈川県南足柄市,3,岡本中学校校庭,神奈川県塚原1660,1,1,,1,,1,1,,,35.303973,139.127127,
14217,神奈川県南足柄市,4,県立足柄高校校庭,神奈川県怒田860,1,1,,1,,1,1,,,35.329343,139.103002,
14217,神奈川県南足柄市,5,南足柄市営総合グラウンド,神奈川県南足柄市関本360,1,1,,1,,1,1,,,35.324389,139.09909,
14217,神奈川県南足柄市,6,南足柄小学校校庭,神奈川県南足柄市関本400,1,1,,1,,1,1,,1,35.322127,139.0995,
14217,神奈川県南足柄市,7,南足柄中学校校庭,神奈川県南足柄市関本433,1,1,,1,,1,1,,1,35.321367,139.098732,
14217,神奈川県南足柄市,8,岩原小学校校庭,神奈川県南足柄市岩原310,1,1,,1,,1,1,,1,35.295845,139.129546,
14217,神奈川県南足柄市,9,岡本小学校校庭,神奈川県南足柄市塚原1769,1,1,,1,,1,1,,1,35.30565,139.125128,
14217,神奈川県南足柄市,10,駒千代青少年広場,神奈川県南足柄市塚原2200,,1,,1,,1,,,,35.303525,139.122125,
14217,神奈川県南足柄市,11,南足柄市運動公園,神奈川県南足柄市怒田1734,1,1,,1,,1,1,,,35.343086,139.095452,
14217,神奈川県南足柄市,12,旧北足柄小学校校庭,神奈川県南足柄市内山1051,1,1,,1,,1,1,,1,35.344962,139.074153,
14217,神奈川県南足柄市,13,南足柄市体育センター,神奈川県南足柄市和田河原1030,1,1,,1,,1,1,,1,35.315374,139.125047,
14218,神奈川県綾瀬市,1,綾西小学校【校庭】,神奈川県綾瀬市綾西1-2-1,,1,,1,,1,,,1,35.4329753,139.4169409,
14218,神奈川県綾瀬市,2,綾西小学校【校舎及び体育館】,神奈川県綾瀬市綾西1-2-1,1,1,,,,,,,1,35.43343565,139.4170416,
14218,神奈川県綾瀬市,3,綾西公園,神奈川県綾瀬市綾西2-1800-124,,1,,1,,1,,,,35.43138009,139.4142869,
14218,神奈川県綾瀬市,4,吉岡地区センター【屋外】,神奈川県綾瀬市吉岡2316,,1,,1,,1,,,1,35.42587563,139.4125333,
14218,神奈川県綾瀬市,5,春日台中学校【校舎及び体育館】,神奈川県綾瀬市吉岡393-1,1,1,,,,,,,1,35.42301482,139.4322091,
14218,神奈川県綾瀬市,6,春日台中学校【校庭】,神奈川県綾瀬市吉岡393-1,,1,,1,,1,,,1,35.42339223,139.431677,
14218,神奈川県綾瀬市,7,天台小学校【校庭】,神奈川県綾瀬市寺尾台1-3-1,,1,,1,,1,,,1,35.45665377,139.4173933,
14218,神奈川県綾瀬市,8,天台小学校【校舎及び体育館】,神奈川県綾瀬市寺尾台1-3-1,1,1,,,,,,,1,35.45622103,139.417809,
14218,神奈川県綾瀬市,9,寺尾小学校【校舎及び体育館】,神奈川県綾瀬市寺尾南1-3-1,1,1,,,,,,,1,35.44756794,139.4276657,
14218,神奈川県綾瀬市,10,寺尾小学校【校庭】,神奈川県綾瀬市寺尾南1-3-1,,1,,1,,1,,,1,35.44760771,139.4283757,
14218,神奈川県綾瀬市,11,県立綾瀬高校【校庭】,神奈川県綾瀬市寺尾南1-4-1,,1,,1,,1,,,1,35.44912456,139.4280205,
14218,神奈川県綾瀬市,12,県立綾瀬高校【校舎及び体育館】,神奈川県綾瀬市寺尾南1-4-1,1,1,,,,,,,1,35.4492644,139.4290666,
14218,神奈川県綾瀬市,13,綾北小学校【校舎及び体育館】,神奈川県綾瀬市寺尾本町3-10-1,1,1,,,,,,,1,35.45645452,139.4266716,
14218,神奈川県綾瀬市,14,綾北小学校【校庭】,神奈川県綾瀬市寺尾本町3-10-1,,1,,1,,1,,,1,35.45591049,139.4269357,
14218,神奈川県綾瀬市,15,早園小学校【校庭】,神奈川県綾瀬市小園420,,1,,1,,1,,,1,35.44991797,139.4125718,
14218,神奈川県綾瀬市,16,早園小学校【校舎及び体育館】,神奈川県綾瀬市小園420,1,1,,,,,,,1,35.45030227,139.4125227,
14218,神奈川県綾瀬市,17,綾南小学校【校庭】,神奈川県綾瀬市上土棚中1-12-19,,1,,1,,1,,,,35.4179229,139.4469532,
14218,神奈川県綾瀬市,18,綾南保育園【園庭】,神奈川県綾瀬市上土棚南1-4-17,,1,,1,,1,,,1,35.41460147,139.4468104,
14218,神奈川県綾瀬市,19,土棚小学校【校舎及び体育館】,神奈川県綾瀬市上土棚南6-1-1,1,1,,,,,,,1,35.41143203,139.4422483,
14218,神奈川県綾瀬市,20,土棚小学校【校庭】,神奈川県綾瀬市上土棚南6-1-1,,1,,1,,1,,,1,35.41166799,139.4427321,
14218,神奈川県綾瀬市,21,市民スポーツセンター【陸上競技場】,神奈川県綾瀬市深谷上3-6-1,,1,,1,,1,,,,35.44413954,139.4280822,
14218,神奈川県綾瀬市,22,綾北中学校【校舎及び体育館】,神奈川県綾瀬市深谷上4-4-1,1,1,,,,,,,1,35.44927323,139.4316815,
14218,神奈川県綾瀬市,23,綾北中学校【校庭】,神奈川県綾瀬市深谷上4-4-1,,1,,1,,1,,,1,35.44860025,139.4311611,
14218,神奈川県綾瀬市,24,光綾公園,神奈川県綾瀬市深谷上4-5234,,1,,1,,1,,,,35.4473257,139.4318366,
14218,神奈川県綾瀬市,25,綾瀬小学校【校舎及び体育館】,神奈川県綾瀬市深谷中5-1-1,1,1,,,,,,,1,35.43876279,139.4340514,
14218,神奈川県綾瀬市,26,綾瀬小学校【校庭】,神奈川県綾瀬市深谷中5-1-1,,1,,1,,1,,,1,35.43932222,139.4342553,
14218,神奈川県綾瀬市,27,綾瀬中学校【校庭】,神奈川県綾瀬市深谷南2-3-1,,1,,1,,1,,,1,35.43001722,139.4394905,
14218,神奈川県綾瀬市,28,綾瀬中学校【校舎及び体育館】,神奈川県綾瀬市深谷南2-3-1,1,1,,,,,,,1,35.43066013,139.4392407,
14218,神奈川県綾瀬市,29,藤沢ゴルフクラブ,神奈川県綾瀬市深谷南7-2-1,,1,,1,,1,,,,35.4279496,139.44128,
14218,神奈川県綾瀬市,30,県立綾瀬西高校【校庭】,神奈川県綾瀬市早川1485-1,,1,,1,,1,,,1,35.43735649,139.4123019,
14218,神奈川県綾瀬市,31,県立綾瀬西高校【校舎及び体育館】,神奈川県綾瀬市早川1485-1,1,1,,,,,,,1,35.4362813,139.4125165,
14218,神奈川県綾瀬市,32,城山中学校【校舎及び体育館】,神奈川県綾瀬市早川2230,1,1,,,,,,,1,35.43911325,139.4156174,
14218,神奈川県綾瀬市,33,城山中学校【校庭】,神奈川県綾瀬市早川2230,,1,,1,,1,,,1,35.43905692,139.4147669,
14218,神奈川県綾瀬市,34,早園地区センター【屋外】,神奈川県綾瀬市早川2934,,1,,1,,1,,,,35.44235613,139.4117859,
14218,神奈川県綾瀬市,35,城山公園,神奈川県綾瀬市早川城山3-4-1,,,,1,,1,,,,35.43853948,139.4198535,
14218,神奈川県綾瀬市,36,風車公園,神奈川県綾瀬市大上2-555-9,,1,,1,,1,,,,35.46019461,139.4255245,
14218,神奈川県綾瀬市,37,北の台小学校【校舎及び体育館】,神奈川県綾瀬市大上9-14-1,1,1,,,,,,,1,35.46549154,139.4345693,
14218,神奈川県綾瀬市,38,北の台小学校【校庭】,神奈川県綾瀬市大上9-14-1,,1,,1,,1,,,1,35.46593992,139.4345892,
14218,神奈川県綾瀬市,39,落合小学校【校舎及び体育館】,神奈川県綾瀬市落合北3-10-1,1,1,,,,,,,1,35.42113247,139.4347916,
14218,神奈川県綾瀬市,40,落合小学校【校庭】,神奈川県綾瀬市落合北3-10-1,,1,,1,,1,,,1,35.42073637,139.4348173,
14218,神奈川県綾瀬市,41,北の台中学校【校舎及び体育館】,神奈川県綾瀬市蓼川1-2-1,1,1,,,,,,,1,35.46161278,139.4354241,
14218,神奈川県綾瀬市,42,北の台中学校【校庭】,神奈川県綾瀬市蓼川1-2-1,,1,,1,,1,,,1,35.46239844,139.4349658,
14301,神奈川県葉山町,1,県立逗葉高校体育館等,神奈川県逗子市桜山5-24-1,1,1,1,1,1,,,,,35.29176626,139.597161,
14301,神奈川県葉山町,2,県立逗葉高校グランド,神奈川県逗子市桜山5-24-1,1,1,1,1,1,,,,,35.2921866,139.5971502,
14301,神奈川県葉山町,3,一色小学校グランド,神奈川県葉山町一色1060,1,1,1,1,1,,,,1,35.26528044,139.5869479,
14301,神奈川県葉山町,4,一色小学校体育館等,神奈川県葉山町一色1060,1,1,1,1,1,,,,1,35.26554324,139.5865349,
14301,神奈川県葉山町,5,下山口児童館,神奈川県葉山町下山口1705-1,1,1,1,1,1,,,,,35.25949947,139.5837157,
14301,神奈川県葉山町,6,下山口会館,神奈川県葉山町下山口1705-1,1,1,1,1,1,,,,,35.25957832,139.583705,
14301,神奈川県葉山町,7,湘南国際村グリーンパーク１号,神奈川県葉山町上山口1560-91,1,1,1,1,1,,,,,35.25858904,139.6092605,
14301,神奈川県葉山町,8,上山口小学校体育館等,神奈川県葉山町上山口158,1,1,1,1,1,,,,1,35.26807462,139.617317,
